Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Honduras,HND,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.63890137680969,0.718677248442003,0.794058253777812,0.865778435198222,1.07598959870676,1.16381440362666,1.25262105696178,1.21099788411475,1.30140245331875,1.34869425794142,1.33003245871892,1.52256594018092,1.62345585410934,1.79833435168896,1.98228580192163,1.74371047277889,1.88207748850435,1.83870962673524,1.71089275955111,1.55869993788521,1.54707235134248,1.56712955234736,1.66456158771776,1.76139060991096,1.75314630343295,1.76625536550817,1.68379321119496,1.59513636967216,1.77576962615653,1.80397784979076,1.7410874057085,1.74180663797586,..,..,..
Honduras,HND,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,6.0066836701855,4.18485306201497,5.42297940183122,3.01695862825801,2.78156739872602,3.06723088960378,2.71033282458197,5.05513117033577,1.72812748038672,1.0812196202842,0.601459870501965,0.567590963618191,0.576707247509491,0.700711271591326,0.737988697865075,2.31347624864069,2.7195713051097,2.32768238549154,1.91589480771206,2.37331626309348,2.56793273186957,2.05759263477275,2.41937041795004,1.91754577250705,1.73154670682116,1.41498739298736,1.36200348757601,1.38378727330047,1.27355569187305,1.20519740663772,1.0999587601872,1.32259188877548,1.19009461811589,1.10939734359941,0.926557773139522,1.9253569352923,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Honduras,HND,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,6.67950257752063,4.70460227262647,5.78214405069123,3.17498326354042,3.23339486586082,3.56067117551732,2.92667032850902,5.44769625015046,2.32072453943386,1.71484642490989,1.10372371475144,0.638226966826217,0.637105454424855,1.63931965849686,1.58749055973447,2.81909255896602,2.76147298710833,2.34157243487767,1.9208413613138,2.37876278030331,2.57731783182573,2.06771270228031,2.42957045898348,1.9194988264565,1.73154670682116,1.41498739298736,1.44971028033479,1.42346452974542,1.27355569187305,1.22347394733047,1.19536910930866,1.81007926269197,1.53602745632395,1.19201729211718,1.10273631580731,2.30432402757561,0.232459965893275,0.277273543895031,0.0637458324509267,0.220947631095019,0.0964560992908653,0.133255300150608,0.111789675686681,0.00118316280051168,0.00122461640537568,0.000991001119119487,0.323678420237921,..,..,..
Honduras,HND,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56667223808072E-05,0.00226029824554038,0.00211763318475461,0.00258802441277004,0.00121095660241644,0.00164561461593228,0.00256811249381834,0.00240503594691252,0.00219740262054002,0.00189584847550459,0,0,0.000665238702072875,0.00102534967712056,0.000734773295240645,0.000388510648289449,0.000927702115156125,..,..,..
Honduras,HND,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-6.70807461223056,11.1850855760194,5.98802369736356,31.7408049354255,7.1939924661975,2.45456852288982,-1.53486219400531,-2.59790879797356,-0.541348375268285,1.297670370939,2.33518759968834,0.870164448328566,6.77152213951642,-0.81397336583089,3.48972286411211,1.71413764407009,-2.39650470625403,8.60023309559273,-1.61913709824707,-2.07168954372273,6.73897003663215,5.93922759229825,-1.55311319280821,4.17835283495521,-17.7915977741707,19.0318242809515,2.12083058797434,4.50300242749458,2.34917995708759,7.22143915141669,-2.29385649749614,7.57789116615832,5.54168852710959,1.92664972835092,-1.94786960998272,1.77353959314097,6.48427433886071,10.6827938544844,3.44007204339358,2.81464864470881,2.63086381341347,4.77456838162777,10.3497405056569,2.63268821629732,-0.955303811836842,-5.35088664465972,-1.55616653845226,0.318185640996887,3.95352736520003,-0.722124774020983
Honduras,HND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.644128113879,25.519288780389,26.8942805299275,39.3880410981487,36.2485769478392,34.9605974158836,32.9380072929608,29.7804669304966,28.2965749893579,25.7156311536988,24.838135368811,24.6896731060898,23.6130233783966,25.2098990173473,24.5661237490817,24.1913732551144,23.9599367292909,22.6845940738435,21.2871945558932,21.1165148339521,20.5407729670811,20.2545671049041,18.9181221713062,18.3139578049841,13.6181903649926,14.3725235386886,13.1659906583333,12.1834127398259,11.6140985227332,12.1707041468662,12.4709247586633,11.8565791514775,11.9110474415928,12.1501702062634,10.8250414864446,11.5912204379757,14.2196558016976,13.5662940347061,12.1911279403961,12.5383501333105,12.2159784468116,12.0499014058464,12.6697681094878,11.6101604613644,10.6380334094751,12.1880671407553,10.8930519266193,12.4732730244455,11.9787948406632,11.2186537185053
Honduras,HND,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.4,..,..,61.63,..,..,..,71.68,..,65.47,57.9,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.32,..,..,10.44,..,..,..,5.58,..,10.08,9.35,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.74,..,..,25.06,..,..,..,21.32,..,22.5,32.75,..,..,..,..,..,..,..,..,..,..
Honduras,HND,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.4,..,..,54.9,..,..,..,44.5,..,47.4,58.24664,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Hong Kong SAR, China",HKG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.459481318280383,0.44876119912777,0.463121047229654,0.462902615642811,0.389628643876403,0.350002333103929,0.390566270432055,0.467959192970103,0.634060308524785,0.659673368684462,0.681709180568355,0.708439022864398,0.612452156658201,0.60449442732777,0.579671076852335,0.568358442933366,0.570121096276202,0.568067225015494,0.505340755454049,0.39953767181306,0.394630687447902,0.353958861139439,0.318509130289935,0.420072389960181,0.474475675920266,0.445634710622557,0.465047852333511,0.489305456027234,0.561143130230632,0.516477838108406,0.544067581238875,0.522142905496229,0.52231311131563,0.497006642036979,0.564632149426487,0.5159536608333,0.526856122623312,0.519571093643015,0.530359692922124,0.537203604124201,0.487250182690731,0.49114112976731,0.462759287289222,0.454552737400679,0.464225013096021,0.379660262874755,0.378867124394579,..,..,..
"Hong Kong SAR, China",HKG,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,4.78510690592134E-05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000532070457952821,0.0054956218423654,0.000833223395957405,0.00208615974438552,0.0127176569377585,0.000159020463024574,0.000122267047316063,0.000221145607830567,0.00030189899566171,0.000210885471042165,8.34501955717353E-05,0.000241317915308983,..,..,..
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.295178747130208,-2.6160889470242,-5.30557421087978,0.390070921985824,-0.247262451430586,-3.328611898017,-4.35897435897435,-16.9666794331674,-4.56642066420663,3.86660222329628,0.837598883201494,-3.23027226580525,4.86409155937054,-6.04820372896772,-6.82478218780251,-1.97402597402598,-5.14043455219925,-1.78770949720671,-0.796359499431176,3.78440366972477,-2.54143646408839,-15.7596371882086,1.5477792732167,-9.27766732935719
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0873270375124953,0.0894680511254657,0.0881032820206869,0.0751987993656245,0.0731235605934626,0.0674869434363105,0.0629926078474022,0.0614869792991817,0.0541731796493912,0.0656925288308839,0.0533684018528068,0.0487999048815413,0.0546866831053985,0.0572883662527095,0.0661945438173809,0.0679653751855497,0.0762065977729043,0.0652727034141459,0.0621422719454446,0.0723017256105577,0.098961317261836,0.0755934592131795,0.0529019722182765,0.037907340516847,..
"Hong Kong SAR, China",HKG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Hungary,HUN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.67667687821576,-2.36940276336446,-1.13104465810554,3.52614199333235,6.04589664222605,1.72255616699206,4.43366033415229,5.86680921176767,8.23325985593264,4.95591634942059,6.2590075392441,3.21792355800193,2.60452434708986,-1.25201662858014,1.50607905956346,-6.27870619279025,0.917138070076533,0.69124676503229,-1.33458753796714,5.14726052033517,4.36208290224995,4.68390368618887,5.67886350962191,2.74173866566842,5.44308836101423,6.8191785642051,-4.3068793326841,3.67616462311426,..,..,..
Hungary,HUN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.53485810957672,-2.50522951341173,-1.30072767778329,3.31778927189912,5.79943659514028,1.43482394180981,4.16273037499077,5.6242510846797,7.92550253745898,4.65571782759075,6.02396858362944,3.01284893822613,2.44487651993424,-1.40487379307321,1.32850010071435,-6.42377634520984,0.689308894847258,0.406331468491146,-1.8428193528887,4.64244489726995,3.94246689285602,4.30827591237575,5.2689944311069,2.39435549526831,5.22853279851824,6.6855853183901,-4.54776979236506,3.25282611911844,..,..,..
Hungary,HUN,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.08960573622123,2.0158334924041,1.97609169004478,2.08835440973667,2.12437574097326,2.14903845302176,2.24000222090287,2.2799381124723,2.1572342070409,1.75723053777389,1.51871188811289,1.27171431349142,1.22612265080265,1.25287233944846,1.07040711933969,0.961853446292062,1.05390622750616,1.08636792812562,1.03595499586736,1.09384375612856,1.0001566655815,1.01585978413977,1.26565942686634,1.26983550894976,1.26538340145366,1.17834172772265,1.18458361464711,1.18493199739068,1.148888626919,..,..,..
Hungary,HUN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Hungary,HUN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.448062135990587,0.37253726348362,0.469262348518139,0.499576620724793,0.361487629040614,0.073941705868398,0.170938575185351,0.429569184556127,0.392068752794506,0.296013264727414,0.271466071463076,0.258845100740846,0.251170348333069,0.351219956427215,0.331826286160724,0.456891654149121,0.340510598343756,0.320734055102333,0.451945187962808,0.439399255223308,0.351947724607561,0.270954028862865,0.168194095569833,0.118517451532393,0.15464572242304,0.228381949460763,0.201281427552599,0.11301391702029,0.319632177340444,..,..,..
Hungary,HUN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.445236636976839,0.369328779204337,0.464389236749788,0.495318620004346,0.359696449648169,0.0737887703561433,0.170938575185351,0.429449202318111,0.392068752794506,0.296013264727414,0.271466071463076,0.258776397314176,0.251052938470734,0.350931425696025,0.331376273267182,0.456719867580469,0.340438161892449,0.320676764544416,0.451884859611309,0.439334873841806,0.351918795889097,0.270950647461227,0.168192387464785,0.11851344174629,0.154637173875013,0.22837879679833,0.201281427552599,0.11301391702029,0.319632177340444,..,..,..
Hungary,HUN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8445489319098,-3.39683803523823,4.0428600817912,2.70948189451346,-10.0082448485709,12.4595614368162,-15.3839104657055,-0.0551373457930424,50.1078727150993,-5.76004367001116,-6.37340269668688,-20.0324936933118,55.3977057561389,-13.63277425968,-22.1718784773069,16.608150492031,-21.3193245812088,14.8585281774186,15.1608905746409,-1.20167968140568,13.0496618950845,-6.41158896573867,5.14999789201222,-1.58196323016807,-8.35968635045306,1.57357633269639,-26.5283390146544,39.281473746592,-10.2161905601589
Hungary,HUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.2801790564357,7.39216004431377,6.4978302464325,6.17370244986811,5.44561326098786,5.06575156419002,5.02945329369332,4.3698045801714,3.90627498031927,4.35683545455054,3.72514185336456,3.53874601085628,3.48786630899698,3.47814940071837,2.99527728031797,3.00710894106453,3.97302154410133,3.88850753892061,3.92253734459854,3.94529830379291,3.76135548183773,3.8677257212942,3.74894666908719,3.47162730279737,3.32505112170721,3.36254685371176,3.45783096923629,3.13366248908494,2.90075650592275,2.37107727003293
Hungary,HUN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.9952478217972,75.2294883851339,85.8326049732293,83.0469530647097,85.8329587620979,74.7296832293098,67.1725660018478,64.0609970246077,66.6676130729647,61.1369122307752,59.3104335567133,58.990636010179,59.8296815502685,63.0718340903114,65.2922510023179,68.4509493873209,69.1717704501836,72.6965505214979,81.2715110436077,81.4521758815481,90.7091826398842,94.3996155079431,94.7599117618678,98.6050135301158,96.3435073362669,96.4972044136958,91.8441738086318,86.1973246810211,82.9051914690244,95.2231106008826,86.3675279469398,75.3002436876482,..,..
Hungary,HUN,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Iceland,ISL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.07525271307334,14.1429412881223,2.63078138324464,7.53647176252979,6.17733435335425,2.71733335225683,-2.31931924790865,6.3275986966201,-11.7987330087164,0.94288832195484,..,..,..
Iceland,ISL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.62517867280442,15.2277255989961,3.77892846003552,8.66279531232641,7.66143874417666,5.15513185158849,0.332054151305812,8.69156633387134,-10.3554693481396,2.61129979750918,..,..,..
Iceland,ISL,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.373344325372493,0.359251190082735,0.37089175197643,0.452001417193514,0.488266438047267,0.43625223418301,0.491017013532942,0.477627491614634,0.441581229727729,0.427345409342753,0.476414737841148,0.52676719862866,0.483660650324391,0.413277673639416,0.383812016179842,0.33262182920804,0.35741588481891,0.302584798793423,0.41572333593306,0.552140509637013,0.503691768458665,0.4388041109689,0.448533707497537,0.429242941192346,0.408502921993988,0.432983934435252,0.295239040412045,0.260730609501946,0.267210307671359,0.2714816621521,0.288914449842013,0.262858387902708,..,..,..
Iceland,ISL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000451917664794644,0.000411251554332357,0.000386151350477792,0.000367072461922278,0.000317219455489857,0.000264637144842649,0.000224301542330179,0.00020709133378544,0.000109691589142925,0.000111997857339863,0.000112343756705461,..,..,..
Iceland,ISL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000451917664794644,0.000411251554332357,0.000386151350477792,0.000367072461922278,0.000317219455489857,0.000264637144842649,0.000224301542330179,0.00020709133378544,0.000109691589142925,0.000111997857339863,0.000112343756705461,..,..,..
Iceland,ISL,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Iceland,ISL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.65788396195445,-1.76340120877261,-3.29701705638918,-2.57724232806311,-2.02454331977061,1.44352692986935,2.41717896808009,-3.14730945592616,3.66506213202753,-0.731727354546024,-2.859543190198,-1.44418541795669,1.98721629938483,0.808937514441709,-10.688161640722,-5.73986158337753,10.818128193921,2.10374753708949,-0.948975815914338,4.6837327588246,1.09034518344482,0.0420920425305837,6.60388247157238,9.19065874579175,-1.477491270085,-2.51719593132043,1.00697476303733,12.5128721554797,-4.02602869709781
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.78749780108043,8.58002761820165,8.04589080283519,8.10913409452314,7.60072106052439,6.97899884804176,7.46834144455027,7.49401211697476,6.42351477093518,5.28393153223334,4.70376922241068,4.75370325082859,4.18267744935571,4.88550377633529,5.65061356255507,6.29605303617456,6.45289952031794,6.58876484813849,5.84331755459358,5.26716983872897,5.29091434268492,4.57465693546236,3.77800002570441,3.9051051347764,4.36147902562661,4.64718637570743,4.20359962198814,4.16238514602144,4.28312373737575,4.04573541931654
Iceland,ISL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.9143656494847,31.315163289897,37.6488779059,43.0617549318278,44.1045034495658,46.3446576667931,45.6988349847291,68.4657175452873,63.1763064838254,59.1576793508091,58.2580205912156,60.284380518109,56.2994062359328,54.4446338318885,48.2797242905858,84.7176591672143,86.9818396994222,84.2624186949972,129.738432199614,145.745980756566,150.633812484101,156.915918249342,152.739624546059,140.954580207259,135.796521914069,117.370839587281,103.362423152956,90.4444869015692,81.9621967417907,90.1141894663873,100.316262095676,96.0260171654601,86.5127541952235,80.7303034760707,..
Iceland,ISL,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.6,23.9,25.1,26,27.3,28.1,29.3,30.65,31.9,33.4,35.3,37.2,39.2,42,44.4,47.4,50.9,54.3,58.6,62.2,66.8,70.5,74.5,..,..
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.9,49.8113098144531,51.4087753295898,53.0035209655762,54.5948638916016,56.1821327209473,60.1,60.3,62,62.3,65.4,64.4,68.8,67.9,72.3,74.1,75,76.3,79.5,79.9,83.1,85.1,88,89.6,91.8,95.7,95.9,96.5,99.6,99.2,99.5,..
